text,language,source,original_id,timestamp,is_code_mixed,mixed_languages,annotator,quality_score
Wanasaikolojia wanasema watu wanaopata usingizi wa kutosha huwa mabingwa wa kula uroda na wanaopenda kula uroda huwa wanapata usingizi wa kutosha. | Wanasaikolojia wanasema watu wanaopata usingizi wa kutosha huwa mabingwa wa kula uroda na wanaopenda kula uroda huwa wanapata usingizi wa kutosha.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ikiwa hupati usingizi wa kutosha,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kwa upande wa wanawake,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
unaeleza uta ti huo. | unaeleza uta ti huo.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Je,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Basi,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Wataalamu wanasema kwamba watu wanaokosa kupata usingizi wa kutosha kila usiku,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Wanasema kuwa kwa kawaida mtu anafaa kupata usingizi kwa saa saba kila usiku. | Wanasema kuwa kwa kawaida mtu anafaa kupata usingizi kwa saa saba kila usiku.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 Kuna msemo kwamba kifo ni sawa na kikohozi na kikifika,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Na nina uhakika kwamba dkt ni miongoni mwa watu wanaokubaliana na kauli hii. | Na nina uhakika kwamba dkt ni miongoni mwa watu wanaokubaliana na kauli hii.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Binti huyu alimpoteza mchumbake miaka mitatu iliyopita baada ya mwanamume huyo kuugua kwa muda mfupi.  |  Binti huyu alimpoteza mchumbake miaka mitatu iliyopita baada ya mwanamume huyo kuugua kwa muda mfupi. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Bw mwenye umri wa miaka 36 ni afisa wa masuala ya kifedha katika kampuni moja. | Bwana mwenye umri wa miaka  thelathini na sita ni afisa wa masuala ya kifedha katika kampuni moja.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Miaka mitatu iliyopita alifaa kuolewa na mchumbake wa miaka minane katika harusi iliyotarajiwa kufana sana. | Miaka mitatu iliyopita alifaa kuolewa na mchumbake wa miaka minane katika harusi iliyotarajiwa kufana sana.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Mume wake mtarajiwa ambaye alikuwa akifahamika kama askari  alikuwa ashamposa rasmi na hata kulipa mahari ya zaidi ya Sh 1 milioni,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Baada ya harusi,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Lakini ndoto hiyo ilikatizwa baada ya kaka kuugua ghafla na kuaga dunia,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 Ni tukio lililowaacha jamaa na marafiki na simanzi tele huku wakishindwa kuelewa kwa nini mkasa huo umetokea. | Ni tukio lililowaacha jamaa na marafiki na simanzi tele huku wakishindwa kuelewa kwa nini mkasa huo umetokea.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Lakini hakuna aliyeathirika zaidi ya Bi  ambaye tangu siku hiyo,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 RAIS Uhuru Kenyatta amewatuliza wanasiasa waliopoteza nyadhifa zao katika ukanda wa Mlima Kenya kwenye uteuzi wa Chama cha Jubilee mnamo 2017 kwa kuwateua kuhudumu katika mashirika mbalimbali serikalini. |  RAIS Uhuru Kenyatta amewatuliza wanasiasa waliopoteza nyadhifa zao katika ukanda wa Mlima Kenya kwenye uteuzi wa Chama cha Jubilee mnamo elfu mbili na kumi na saba kwa kuwateua kuhudumu katika mashirika mbalimbali serikalini. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Wanasiasa hao hawakutetea nyadhifa zao hata baada ya kushindwa kwenye mchujo wa chama cha Jubilee.  | Wanasiasa hao hawakutetea nyadhifa zao hata baada ya kushindwa kwenye mchujo wa chama cha Jubilee. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Wengi kati ya wanasiasa hao wanatoka katika kaunti za Nyeri,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Wanasiasa saba kati ya wanane waliopoteza nyadhifa zao katika Kaunti ya Nyeri wameteuliwa kuhudumu kwenye mashirika hayo. | Wanasiasa saba kati ya wanane waliopoteza nyadhifa zao katika Kaunti ya Nyeri wameteuliwa kuhudumu kwenye mashirika hayo.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
MSHUKIWA wa kuwapa watu sumu. | MSHUKIWA wa kuwapa watu sumu. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Mshukiwa alidaiwa kumtilia mteja wake sumu ndani ya chumba cha malazi na kumwibia simu na pesa.  | Mshukiwa alidaiwa kumtilia mteja wake sumu ndani ya chumba cha malazi na kumwibia simu na pesa. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Hii ni shida kubwa na isipotatuliwa wakulima watang oa majani chai na hilo litaathiri vibaya uchumi wa nchi.  | Hii ni shida kubwa na isipotatuliwa wakulima watang oa majani chai na hilo litaathiri vibaya uchumi wa nchi. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
SPIKA wa Bunge la Kitaifa Ciira na Balozi wa Amerika nchini Mwangi jana walitofautiana kuhusu suala la kujitolea kwa taifa hilo lenye nguvu sana duniani katika vita dhidi ya ugaidi. | SPIKA wa Bunge la Kitaifa Ciira na Balozi wa Amerika nchini Mwangi jana walitofautiana kuhusu suala la kujitolea kwa taifa hilo lenye nguvu sana duniani katika vita dhidi ya ugaidi.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kulingana na Bw Muturi kundi hilo limekuwa likipokea ufadhili kutoka masharika mbalimbali ya kigeni kwa sababu kufikia sasa Amerika haijatangaza Al Shabaab kuwa kundi la kigaidi. | Kulingana na Bwana Muturi kundi hilo limekuwa likipokea ufadhili kutoka masharika mbalimbali ya kigeni kwa sababu kufikia sasa Amerika haijatangaza Al Shabaab kuwa kundi la kigaidi,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 Kwa sababu kufikia sasa Amerika haijatoa msimamo wake rasmi kwamba Al Shabaab kundi la kigaidi ndiposa limeendelea kusawiriwa kama kundi la kijamii nchini Somalia. |  Kwa sababu kufikia sasa Amerika haijatoa msimamo wake rasmi kwamba Al Shabaab kundi la kigaidi ndiposa limeendelea kusawiriwa kama kundi la kijamii nchini Somalia.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Na hivyo,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ufadhili kwa kundi hili na makundi mengine ya wahalifu unapaswa kuzimwa ili ulimwengu uweze kushinda vita dhidi ya ugaidi. | Ufadhili kwa kundi hili na makundi mengine ya wahalifu unapaswa kuzimwa ili ulimwengu uweze kushinda vita dhidi ya ugaidi.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Dkt Ciira akaongeza alipohutubu katika ukumbi wa KICC. | Daktari Ciira akaongeza alipohutubu katika ukumbi wa KICC.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Lakini dai hilo la Bw ciira lilipingwa na Bw Mwangi aliyejibu kuwa Amerika haijafeli kutangaza Al Shabaab kama kundi la kigaidi. | Lakini dai hilo la Bwana ciira lilipingwa na Bwana Mwangi aliyejibu kuwa Amerika haijafeli kutangaza Al Shabaab kama kundi la kigaidi.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Amerika iliunga mkono azimio nambari 751 la Umoja wa Mataifa. | Amerika iliunga mkono azimio nambari 751 la Umoja wa Mataifa.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ambalo linashikilia kuwa Al Shabaab ni kundi la kigaidi ambalo ulimwengu mzima unapasa kupambana nalo kwa kuwa ni tishio la usalama.  | ambalo linashikilia kuwa Al Shabaab ni kundi la kigaidi ambalo ulimwengu mzima unapasa kupambana nalo kwa kuwa ni tishio la usalama. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Wawili hao walikuwa wakiongea wakati wa kongamano la kimataifa la wabunge kuhusu mikakati kupambana na uhalifu wa kimataifa.  | Wawili hao walikuwa wakiongea wakati wa kongamano la kimataifa la wabunge kuhusu mikakati kupambana na uhalifu wa kimataifa. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Bw Mwangi alisema Amerika imekuwa ikifadhili juhudi za Kenya katika vita dhidi ya ugaidi kwa kima cha zaidi ya dola 100 milioni kila mwaka,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kwa sasa,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Na tuna matumaini kuwa ulimwengu utashinda vita dhidi ya uhalifu huo. | Na tuna matumaini kuwa ulimwengu utashinda vita dhidi ya uhalifu huo.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 Hata hivyo,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kenya inapaswa kuweka kando mpango huo kwa sababu utahujumu vita dhidi ya ugaidi. | Kenya inapaswa kuweka kando mpango huo kwa sababu utahujumu vita dhidi ya ugaidi.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Mkutano huo unaoshirikisha wabunge na wataalamu mbalimbali katika nyanja ya usalama,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Uhalifu unatotekelezwa mitandaoni au kupitia simu umeongezeka mno nchini,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kwa mfano mwaka jana,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Wateja wa Safaricom na benki nyingi nchini pia wameathiriwa na wizi unaoendelezwa na wahuni,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Wabunge wanajadili namna wanavyoweza kushirikiana na asasi husika za serikali kubuni sheria na sera kitakazowezesha kupambana na uhalifu.  | Wabunge wanajadili namna wanavyoweza kushirikiana na asasi husika za serikali kubuni sheria na sera kitakazowezesha kupambana na uhalifu. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Wajumbe wanaohudhuria mkutano huo,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Waumini wakwamilia kituo cha polisi wakitaka wenzao waachiliwe. | Waumini wakwamilia kituo cha polisi wakitaka wenzao waachiliwe.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
BAADHI ya waumini wa dhehebu la Legio Maria jana walivamia kituo cha polisi cha Migori wakipigania kuachiliwa kwa wenzao wawili walionyakwa kwa kuzua vurugu katika eneo takatifu la kuabudu la Nairobi mwezi uliopita. | BAADHI ya waumini wa dhehebu la Legio Maria jana walivamia kituo cha polisi cha Migori wakipigania kuachiliwa kwa wenzao wawili walionyakwa kwa kuzua vurugu katika eneo takatifu la kuabudu la Nairobi mwezi uliopita.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Waumini hao walioongozwa na mashemasi,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kadinali Uhuru aliyewaongoza alisema kwamba waliokamatwa hawakuvamia eneo hilo la kuabudu na kukabiliana na kundi pinzani bali walikuwa wakijilinda dhidi ya kuadhibiwa na wenzao. | Kadinali Uhuru aliyewaongoza alisema kwamba waliokamatwa hawakuvamia eneo hilo la kuabudu na kukabiliana na kundi pinzani bali walikuwa wakijilinda dhidi ya kuadhibiwa na wenzao.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Tunataka kujua kwa nini wenzetu wanazuiliwa ilhali hawana hatia. | Tunataka kujua kwa nini wenzetu wanazuiliwa ilhali hawana hatia.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kundi letu linalengwa kwa kusimama na Papa wetu mkuu. | Kundi letu linalengwa kwa kusimama na Papa wetu mkuu.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Polisi waliokuwa wakilinda kituo hicho walieleza kushangazwa kwao na tabia ya waumini hao huku duru zikiarifu walipata amri ya kutowatimua kutoka juu kama njia ya kuzuia ghasia zaidi.  | Polisi waliokuwa wakilinda kituo hicho walieleza kushangazwa kwao na tabia ya waumini hao huku duru zikiarifu walipata amri ya kutowatimua kutoka juu kama njia ya kuzuia ghasia zaidi. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kamanda wa Polisi Kaunti ya Migori kimani alisema waumini wengine bado wanaandamwa kutokana na kisa hicho. |Kamanda wa Polisi Kaunti ya Migori kimani alisema waumini wengine bado wanaandamwa kutokana na kisa hicho.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 MAAFISA wa serikali wameonya kuwa Kaunti ya Narok itasalia nyuma kimaendeleo iwapo wakazi wataendelea kupinga miradi ya maendeleo. | MAAFISA wa serikali wameonya kuwa Kaunti ya Narok itasalia nyuma kimaendeleo iwapo wakazi wataendelea kupinga miradi ya maendeleo.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kamishna wa Kaunti ya Narok Kimiti alisema sifa ya eneo hilo inaharibika kila uchao licha ya kuwa kitovu cha sekta ya utalii nchini. | Kamishna wa Kaunti ya Narok Kimiti alisema sifa ya eneo hilo inaharibika kila uchao licha ya kuwa kitovu cha sekta ya utalii nchini.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Bw Kimiti alielezea hofu yake alipokuwa akihutubia wanahabari katika mpaka wa Narok ambao umekuwa chanzo cha mizozo ya mara kwa mara baina ya ukoo wa Siria na Migori wilayani  Migori Magharibi. | Bwana Kimiti alielezea hofu yake alipokuwa akihutubia wanahabari katika mpaka wa Narok ambao umekuwa chanzo cha mizozo ya mara kwa mara baina ya ukoo wa Siria na Migori wilayani  Migori Magharibi.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Alisema mizozo hiyo inachafua sifa nzuri ya eneo hilo,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Alisema mizozo hiyo inachafua sifa nzuri ya eneo hilo,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Alisema jamii zinazozozana zinafaa kushauriana ili kukomesha mvutano uliopo. | Alisema jamii zinazozozana zinafaa kushauriana ili kukomesha mvutano uliopo.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kamishna alishutumu wanasiasa kwa kugonganisha wakazi wa kaunti hiyo na serikali ya kitaifa. | Kamishna alishutumu wanasiasa kwa kugonganisha wakazi wa kaunti hiyo na serikali ya kitaifa.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Wakili Kimani alinyongwa kwa kamba na kutiwa ndani ya gunia. |Wakili Kimani alinyongwa kwa kamba na kutiwa ndani ya gunia.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
WAKILI Kimani,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
SPIKA wa Seneti,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Akizungumza katika duka la jumla la Rupa mjini Eldoret,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kuna mijadala inayoendelea kuhusu marekebisho ya Katiba. | Kuna mijadala inayoendelea kuhusu marekebisho ya Katiba. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ombi langu kwa madiwani ni kwamba,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Badala yake,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Alikuwa amehudhuria hafla ya kufunga mashindano ya michezo ya Muungano wa Spoti wa Mabunge ya Kaunti. | Alikuwa amehudhuria hafla ya kufunga mashindano ya michezo ya Muungano wa Spoti wa Mabunge ya Kaunti.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Pendekezo la kurekebisha Katiba kutoka kwa Chama cha BBI kinachoongozwa na Dkt kimani,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ijapokuwa Kiongozi wa ODM Raila Odinga pia hutaka kuwe na marekebisho ya Katiba,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kwa upande mwingine,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Bw Lusaka ambaye alikuwa gavana wa kwanza wa Bungoma alisema madiwani wakiendelea kujihusisha katika mijadala ya kurekebisha katiba kiholela,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Mfumo wa uongozi wa Majimbo ulisambaratika miaka ya sitini kwa sababu haukueleweka vyema. | Mfumo wa uongozi wa Majimbo ulisambaratika miaka ya sitini kwa sababu haukueleweka vyema.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kama hatutajihadhari,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Aliahidi kwamba seneti itajitolea kusaidia mabunge ya kaunti na akataka madiwani watekeleze jukumu lao la kuhakikisha magavana wanatumia vyema rasilimali za kaunti. |  kwamba seneti itajitolea kusaidia mabunge ya kaunti na akataka madiwani watekeleze jukumu lao la kuhakikisha magavana wanatumia vyema rasilimali za kaunti.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 Vile vile,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Akizungumza katika hafla hiyo,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
SHIRIKA kubwa la kisheria lililo maarufu ulimwenguni hatimaye limeingia nchini Kenya na kuahidi kutoa huduma bora za kisheria kwa wawekezaji.  | SHIRIKA kubwa la kisheria lililo maarufu ulimwenguni hatimaye limeingia nchini Kenya na kuahidi kutoa huduma bora za kisheria kwa wawekezaji. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Shirika la mawakili la CMS ambalo lina makao yake makuu Uingereza,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 Kutokana na ushirikiano huo,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Mkurugenzi Mkuu wa CMS,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kampuni hiyo ina umaarufu ulimwenguni kwa kutoa huduma za kisheria zinazohusu masuala ya uwekezaji katika sekta mbalimbali. | Kampuni hiyo ina umaarufu ulimwenguni kwa kutoa huduma za kisheria zinazohusu masuala ya uwekezaji katika sekta mbalimbali .,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ikiwemo ujenzi wa miundomsingi,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kando na Kenya,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Wateja wetu huona Afrika kama bara lililo na uwezo mkubwa wa ustawi na wengi wao wanatazamia kupanua biashara zao hadi katika bara hili.   | Wateja wetu huona Afrika kama bara lililo na uwezo mkubwa wa ustawi na wengi wao wanatazamia kupanua biashara zao hadi katika bara hili.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Afrika Kusini na Kenya ni mataifa yaliyokua kwa kiasi kikubwa kiuchumi na pia ni viingilio kwa mataifa mengine ya kusini mwa jangwa la Sahara.  | Afrika Kusini na Kenya ni mataifa yaliyokua kwa kiasi kikubwa kiuchumi na pia ni viingilio kwa mataifa mengine ya kusini mwa jangwa la Sahara. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Mataifa mengine ya Afrika ambako shirika hilo linapatikana ni afrika Kusini. | Mataifa mengine ya Afrika ambako shirika hilo linapatikana ni afrika Kusini.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Hatua yake kuingia Kenya na Afrika Kusini imeifanya kuongeza afisi zake ulimwenguni kufikia 75 katika jumla ya nchi 43,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
VIONGOZI kadhaa kutoka Mlima Kenya wamependekeza Waziri wa Kilimo Mwangi Kiunjuri awe mgombea-mwenza wa Naibu Rais William Ruto ifikapo mwaka wa 2022. | VIONGOZI kadhaa kutoka Mlima Kenya wamependekeza Waziri wa Kilimo Mwangi Kiunjuri awe mgombea-mwenza wa Naibu Rais William Ruto ifikapo mwaka wa  elfu mbili na ishirini na mbili.,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
128.	 Wakizungumza katika uwanja wa michezo wa Nyahururu,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kulingana nao,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Prof Mwangi amekuwa mbunge kwa zaidi ya miaka 15. | Profesa Mwangi amekuwa mbunge kwa zaidi ya miaka kumi na tano. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Amewahi pia kuwa waziri katika serikali tofauti kwa hivyo ana uwezo wa kuongoza eneo hili na kutupatia mwelekeo hata baada ya 2022.  | Amewahi pia kuwa waziri katika serikali tofauti kwa hivyo ana uwezo wa kuongoza eneo hili na kutupatia mwelekeo hata baada ya elfu mbili na ishirini na mbili. ,swahili,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
